Symbol,Increase_Num,Increase_Year,Before_Open,During_Close,After_Close,During_High,After_High,During_Close_Percent,After_Close_Percent,During_High_Percent,After_High_Percent
ANDE,5,2018,29.4599990844727,29.8899993896484,30.9899997711182,29.9300003051758,31.0499992370605,1.45960732701562,5.19348518056102,1.5953877641185,5.39714936184718
AOS,1,2024,76.0699996948242,75.0999984741211,75.4000015258789,75.8300018310547,76.3099975585938,-1.2751429270337,-0.880765310415645,-0.315496075630762,0.315496075630893
AOS,2,2023,69.6600036621094,69.4899978637695,69.7600021362305,70.0100021362305,70.3099975585938,-0.244050803046932,0.14355220910717,0.502438208040851,0.933094835362403
AOS,3,2022,53.0699996948242,54.3800010681152,54.7799987792969,54.4900016784668,55.1800003051758,2.46844051408345,3.22215770549454,2.67571507783726,3.9758820849539
AOS,4,2021,65.7399978637695,70.6900024414062,73.0699996948242,72.7200012207031,73.1399993896484,7.52966951397595,11.1499879361791,10.6175898748856,11.2564675484378
AOS,5,2020,52.2599983215332,53.3800010681152,51.689998626709,55.0,53.7700004577637,2.14313582578228,-1.09069979550562,5.24301907093213,2.88940333855372
APD,1,2024,238.880004882812,242.270004272461,243.419998168945,243.449996948242,244.649993896484,1.41912228748992,1.90053298448324,1.91309108004745,2.41543406552701
APD,2,2023,278.309997558594,287.209991455078,289.040008544922,287.549987792969,289.320007324219,3.1978707105591,3.85541700997247,3.32003532587063,3.95602380877712
APD,3,2022,251.210006713867,249.910003662109,248.990005493164,252.570007324219,253.25,-0.517496523631207,-0.883723244047203,0.541379950640694,0.81206688890248
APD,4,2021,283.609985351562,281.339996337891,284.899993896484,284.239990234375,285.220001220703,-0.800391076095961,0.454853006435192,0.222137765012773,0.567686595077128
APD,5,2020,198.470001220703,199.610000610352,189.279998779297,205.880004882812,197.399993896484,0.574393803918645,-4.63042393554809,3.73356356957387,-0.539127987926565
AROW,1,2024,29.0400009155273,29.1900005340576,29.7900009155273,29.8799991607666,29.8500003814697,0.516527595734667,2.58264454667763,2.89255584971474,2.78925427137058
AROW,2,2022,35.1500015258789,35.1699981689453,35.0699996948242,35.2999992370605,35.0800018310547,0.056889451488862,-0.227601216448884,0.426736001906468,-0.199145638081013
AROW,3,2022,33.5242729187012,33.3495140075684,32.4077682495117,33.970874786377,33.2912635803223,-0.521290682594672,-3.33043664182399,1.3321746567296,-0.695046657518759
AROW,4,2019,34.8446617126465,34.3592224121094,33.9611663818359,34.6601943969727,34.2330093383789,-1.39315257108928,-2.5355256368867,-0.529399071786222,-1.75536895525551
AROW,5,2018,32.1990776062012,33.113395690918,32.7740592956543,33.9334526062012,33.4621543884277,2.83957849941859,1.78570857365914,5.38641206189701,3.92271107164649
ATO,1,2024,150.740005493164,150.179992675781,150.330001831055,151.169998168945,150.729995727539,-0.371509086490253,-0.271993928066826,0.285254517786583,-0.00664041744741341
ATO,2,2023,112.080001831055,112.0,112.639999389648,112.370002746582,113.110000610352,-0.0713792199750244,0.499640925628387,0.258744567085338,0.918985334109454
ATO,3,2022,117.48999786377,119.160003662109,118.069999694824,119.23999786377,118.529998779297,1.42140252677116,0.493660602263794,1.4894884941858,0.885182512925812
ATO,4,2021,95.5,93.379997253418,93.8000030517578,93.9599990844727,94.2600021362305,-2.21989816396021,-1.78010151648398,-1.61256640369351,-1.29842708248115
ATO,5,2020,100.419998168945,96.8199996948242,95.8899993896484,99.0100021362305,97.2600021362305,-3.58494178426912,-4.51105244164156,-1.40409884328254,-3.14677961594679
ATR,1,2024,146.070007324219,141.490005493164,146.660003662109,144.050003051758,151.289993286133,-3.13548408393597,0.403913403372696,-1.38290146585491,3.57361929223954
ATR,2,2023,119.680000305176,119.949996948242,119.139999389648,120.400001525879,120.779998779297,0.225598798778021,-0.451203972385554,0.601605296513249,0.919116369749403
ATR,3,2021,151.75,151.639999389648,151.119995117188,151.669998168945,153.070007324219,-0.0724880463604539,-0.415159725082035,-0.0527194932817134,0.869856556322244
ATR,4,2019,111.379997253418,111.23999786377,112.809997558594,111.809997558594,114.660003662109,-0.125695271233903,1.28389328464643,0.386066004470846,2.94487923287352
ATR,5,2018,103.519996643066,102.430000305176,102.430000305176,103.480003356934,102.680000305176,-1.05293312716023,-1.05293312716023,-0.0386333920294491,-0.811433892126449
AWR,1,2024,82.8199996948242,82.3199996948242,82.3499984741211,82.5599975585938,82.6100006103516,-0.603718910700802,-0.567497249981858,-0.313936412929794,-0.253560837051927
AWR,2,2023,88.4899978637695,88.120002746582,87.0999984741211,88.7900009155273,88.2799987792969,-0.418120834127613,-1.57079830851427,0.339024815233529,-0.237313921959738
AWR,3,2022,88.3099975585938,88.9499969482422,89.8399963378906,88.9700012207031,89.8499984741211,0.724719066177931,1.73253178756078,0.747371396620611,1.74385795278218
AWR,4,2021,88.6100006103516,89.4899978637695,90.5100021362305,89.5899963378906,90.5899963378906,0.993112794669245,2.14422922107161,1.10596515155029,2.23450594052663
AWR,5,2020,79.7200012207031,78.7399978637695,78.6699981689453,79.129997253418,79.5100021362305,-1.22930675103789,-1.31711369252352,-0.74009528129796,-0.263420824456866
BANF,1,2024,105.019996643066,105.25,102.139999389648,105.769996643066,103.410003662109,0.219009107109119,-2.74233226573632,0.714149708601728,-1.53303469093501
BANF,2,2023,86.7399978637695,87.3600006103516,86.7300033569336,88.2200012207031,87.9300003051758,0.714782985763793,-0.0115223738552612,1.70625247104344,1.37191891943007
BANF,3,2022,91.0,90.2200012207031,89.4700012207031,91.3899993896484,91.3300018310547,-0.857141515710883,-1.68131733988671,0.428570757855379,0.362639374785386
BANF,4,2021,62.25,61.060001373291,60.1199989318848,61.1599998474121,61.5699996948242,-1.91164438025542,-3.42168846283566,-1.75100426118538,-1.0923699681539
BANF,5,2020,40.939998626709,40.7799987792969,40.8400001525879,41.0900001525879,41.5800018310547,-0.390815468439494,-0.244256173608815,0.366393578188933,1.56327119153387
BDX,1,2024,221.020004272461,223.009994506836,221.440002441406,223.880004882812,223.679992675781,0.900366571309017,0.190027219629971,1.29400079407534,1.2035057243239
BDX,2,2023,233.740005493164,233.539993286133,232.300003051758,233.869995117188,234.600006103516,-0.0855703783393826,-0.616070166665633,0.0556129121969271,0.367930431308705
BDX,3,2022,245.25,247.970001220703,247.600006103516,248.149993896484,249.589996337891,1.10907287286565,0.95820840102589,1.18246438184873,1.76962134062834
BDX,4,2022,258.140014648438,254.850006103516,248.369995117188,258.470001220703,254.660003662109,-1.27450544596997,-3.7847753067481,0.127832398520009,-1.34810985854651
BDX,5,2021,236.682922363281,239.131713867188,238.9951171875,241.131713867188,240.819519042969,1.03462957084348,0.976916628006668,1.8796419528227,1.74773770679526
BEN,1,2024,20.8400001525879,20.1100006103516,20.2900009155273,20.3199996948242,20.5100002288818,-3.50287685648433,-2.63915178998836,-2.49520371380193,-1.58349290446201
BEN,2,2024,29.9200000762939,29.2900009155273,28.2700004577637,29.4099998474121,29.0,-2.1056121629684,-5.51470459332492,-1.70454621517826,-3.07486655731271
BEN,3,2022,26.8700008392334,26.8299999237061,26.3799991607666,27.0599994659424,26.6700000762939,-0.148868307696111,-1.82360127712142,0.707103166262584,-0.744327341618369
BEN,4,2021,34.0,33.439998626709,33.4900016784668,33.9300003051758,33.7700004577637,-1.64706286262059,-1.49999506333295,-0.205881455365287,-0.67646924187147
BEN,5,2020,25.1700000762939,24.7800006866455,24.9899997711182,24.9599990844727,25.0100002288818,-1.54946121758544,-0.715138278228417,-0.834330517221522,-0.635676785566611
BKH,1,2024,51.2999992370605,52.3600006103516,52.0800018310547,52.4900016784668,52.5800018310547,2.06627951082956,1.52047291538888,2.31969290273714,2.49513179927983
BKH,2,2022,67.2900009155273,66.9700012207031,66.5,67.4700012207031,66.75,-0.475553114088848,-1.17402423061196,0.267499335305047,-0.802498005915014
BKH,3,2021,65.4800033569336,64.5899963378906,64.5400009155273,65.8399963378906,64.7399978637695,-1.35920429660264,-1.43555649544229,0.54977544670343,-1.13012439710838
BKH,4,2020,62.75,65.0800018310547,64.6800003051758,65.1100006103516,65.2200012207031,3.71315032837403,3.07569769749131,3.76095714797069,3.93625692542326
BKH,5,2019,75.7799987792969,75.5899963378906,76.129997253418,76.1699981689453,76.379997253418,-0.250729010909163,0.461861282342371,0.514646867155853,0.791763636561331
BMI,1,2024,205.050003051758,202.940002441406,204.880004882812,206.440002441406,207.5,-1.02901759519575,-0.0829057139312076,0.677883135313645,1.19482902305716
BMI,2,2023,160.759994506836,161.070007324219,162.699996948242,164.399993896484,163.789993286133,0.192842017900062,1.20676941260004,2.26424453472672,1.88479651830803
BMI,3,2022,97.8399963378906,99.8199996948242,97.0699996948242,99.9199981689453,100.25,2.02371568994715,-0.786995780751266,2.12592182022515,2.46320906818767
BMI,4,2021,106.930000305176,104.830001831055,107.180000305176,105.580001831055,107.970001220703,-1.96390018528724,0.233797810985229,-1.26250675233155,0.972599749891388
BMI,5,2020,64.2699966430664,62.2000007629395,62.1699981689453,63.3600006103516,62.560001373291,-3.22078106153164,-3.26746317692186,-1.41589556596465,-2.66064316024806
BRC,1,2024,75.0899963378906,73.9599990844727,74.9700012207031,74.4000015258789,75.129997253418,-1.50485724933735,-0.159801735303788,-0.918890458999153,0.053270631879384
BRC,2,2023,55.6199989318848,55.7599983215332,55.5699996948242,56.1800003051758,56.0299987792969,0.2517069261721,-0.0898943509902534,1.00683456318798,0.737144651718188
BRC,3,2022,43.0400009155273,42.939998626709,42.25,43.0299987792969,42.75,-0.232347320378948,-1.83550394684656,-0.023239163609751,-0.67379393438321
BRC,4,2021,51.0900001525879,51.560001373291,50.7999992370605,52.1199989318848,51.5400009155273,0.919947581325847,-0.56762754875958,2.0160477123129,0.88080008141595
BRC,5,2020,42.6699981689453,42.4300003051758,41.9199981689453,42.7900009155273,42.9700012207031,-0.562451075857236,-1.75767525705178,0.281234477927256,0.70307725481961
BRO,1,2024,105.279998779297,110.809997558594,110.349998474121,114.080001831055,111.059997558594,5.2526584758894,4.81572924924938,8.35866560960532,5.49012048472176
BRO,2,2023,68.0899963378906,69.4199981689453,69.3000030517578,69.8199996948242,69.8600006103516,1.9532999009938,1.77706972968929,2.54075995003527,2.59950707542635
BRO,3,2022,58.4300003051758,58.6500015258789,57.1399993896484,59.1800003051758,58.8699989318848,0.376520998723337,-2.20777153652202,1.28358719165292,0.753035468784728
BRO,4,2021,63.2799987792969,62.7299995422363,61.8199996948242,63.1199989318848,63.5200004577637,-0.869151782032817,-2.3072046659874,-0.252844264378287,0.379269410708834
BRO,5,2020,44.060001373291,44.3199996948242,45.8899993896484,44.939998626709,46.4599990844727,0.590100575191552,4.15342251320659,1.99727014523301,5.44711220239899
CAH,1,2024,100.040000915527,97.7600021362305,96.5400009155273,99.5199966430664,97.7699966430664,-2.27908712358141,-3.49860052775797,-0.519796349162056,-2.26909661304119
CAH,2,2023,93.8399963378906,94.5699996948242,94.5899963378906,95.0999984741211,94.8000030517578,0.777923471251083,0.799232767762978,1.34271332630235,1.02302509732683
CAH,3,2022,54.310001373291,52.2700004577637,53.0999984741211,52.9500007629395,53.1800003051758,-3.75621591593358,-2.2279559355065,-2.50414394395565,-2.0806500451884
CAH,4,2021,57.4599990844727,57.0900001525879,57.939998626709,57.2099990844727,58.4000015258789,-0.643924360912121,0.835362947936435,-0.43508528364658,1.63592491539078
CAH,5,2020,50.9599990844727,52.189998626709,51.6800003051758,52.5699996948242,52.5800018310547,2.41365691588302,1.41287526224168,3.15934191380717,3.17896934004383
CASY,1,2024,390.029998779297,383.100006103516,371.929992675781,391.980010986328,381.239990234375,-1.77678452874657,-4.64067024592077,0.499964672751867,-2.25367499229102
CASY,2,2023,250.830001831055,252.660003662109,248.139999389648,253.979995727539,255.949996948242,0.729578526370459,-1.07244046635969,1.2558281997724,2.04122117761476
CASY,3,2022,198.660003662109,202.649993896484,205.559997558594,203.619995117188,206.899993896484,2.00845170684753,3.47326777876278,2.49672373081962,4.14778520209332
CASY,4,2021,189.0,191.539993286133,193.449996948242,191.919998168945,194.470001220703,1.34391179160477,2.35449573981058,1.54497257616138,2.8941805400545
CASY,5,2021,207.550003051758,187.479995727539,185.210006713867,195.679992675781,188.419998168945,-9.66996243272231,-10.7636694817682,-5.71910874557632,-9.21705834812368
CAT,1,2024,355.350006103516,347.869995117188,344.170013427734,348.730010986328,348.660003662109,-2.10496998954575,-3.14619177817749,-1.86295061305263,-1.88265156226231
CAT,2,2023,257.630004882812,262.75,261.089996337891,262.920013427734,265.399993896484,1.98734426120783,1.3430079530732,2.05333557608255,3.01594878950777
CAT,3,2022,176.130004882812,179.490005493164,179.970001220703,179.699996948242,180.800003051758,1.90768211957275,2.18020566140673,2.0269073789019,2.65144951994591
CAT,4,2021,212.460006713867,203.080001831055,207.960006713867,203.75,208.630004882812,-4.41495085493649,-2.11804568285665,-4.09959824843519,-1.80269307635535
CAT,5,2019,134.869995117188,136.229995727539,135.240005493164,137.050003051758,136.660003662109,1.00837892755115,0.274345954898637,1.61637726217444,1.32721035791961
CB,1,2024,262.760009765625,259.459991455078,260.720001220703,262.380004882812,261.380004882812,-1.25590584103362,-0.776377100435345,-0.144620516322848,-0.525195932228781
CB,2,2023,191.699996948242,191.259994506836,194.940002441406,193.0,195.850006103516,-0.229526577157324,1.69014373747684,0.678144534404456,2.16484570753253
CB,3,2022,200.619995117188,189.190002441406,189.339996337891,194.619995117188,190.759994506836,-5.69733473929427,-5.6225695612783,-2.99072881369338,-4.91476465473569
CB,4,2021,167.779998779297,160.270004272461,156.009994506836,167.429992675781,159.410003662109,-4.47609641284768,-7.0151414698385,-0.208610147849866,-4.98867277272909
CB,5,2020,130.559997558594,129.649993896484,127.949996948242,130.669998168945,132.309997558594,-0.697000366978101,-1.9990813872225,0.0842529200428538,1.34037992702521
CBSH,1,2024,51.8285713195801,51.6476173400879,51.704761505127,52.2190475463867,51.9619064331055,-0.349139431948493,-0.238883324970841,0.753399557164875,0.257261796207424
CBSH,2,2024,49.466667175293,50.476188659668,50.0571441650391,51.1809501647949,51.2000007629395,2.04081160511097,1.19368662467931,3.46553161430316,3.50404360476553
CBSH,3,2023,44.8616790771484,44.4535140991211,43.2743759155273,44.9251708984375,44.716552734375,-0.909829918147695,-3.53821612180726,0.141527964612986,-0.3234973495393
CBSH,4,2023,59.4648513793945,59.2018127441406,57.8321990966797,59.8367347717285,58.9659843444824,-0.442343046610309,-2.74557531859996,0.625383539532165,-0.838927573751521
CBSH,5,2022,62.6213150024414,61.2970504760742,62.9841270446777,62.1678009033203,63.002269744873,-2.11471848892917,0.57937467813021,-0.724216824739978,0.608346762466974
CBU,1,2024,56.8300018310547,57.5900001525879,57.9700012207031,57.7000007629395,58.4300003051758,1.33731884048242,2.00598161695896,1.53087964781552,2.81541161810553
CBU,2,2023,44.2799987792969,44.2599983215332,43.6399993896484,44.3600006103516,44.2200012207031,-0.0451681533763987,-1.44534644826533,0.180672613505354,-0.135495845184753
CBU,3,2022,64.6999969482422,62.7599983215332,63.3699989318848,62.9599990844727,63.939998626709,-2.99845242382458,-2.05563845299924,-2.68933221922938,-1.17464970228851
CBU,4,2021,68.2699966430664,66.9899978637695,66.8899993896484,68.1800003051758,68.0699996948242,-1.87490675587561,-2.02138175080483,-0.131824142838523,-0.292949989858413
CBU,5,2020,58.689998626709,58.5099983215332,58.0400009155273,59.2599983215332,58.6300010681152,-0.306696727530472,-1.10751018298012,0.971204137266423,-0.102227909350292
CFR,1,2024,113.389999389648,112.230003356934,112.48999786377,112.419998168945,112.879997253418,-1.02301440952287,-0.793722136628006,-0.855455706785685,-0.449776998831663
CFR,2,2023,95.5,94.7699966430664,94.5299987792969,96.1600036621094,95.6500015258789,-0.764401420872873,-1.01570808450586,0.691103311109323,0.157069660606185
CFR,3,2022,130.669998168945,130.630004882812,129.960006713867,130.869995117188,131.440002441406,-0.030606326389707,-0.54334695417999,0.15305498664233,0.589273959784897
CFR,4,2021,113.319999694824,113.220001220703,114.220001220703,115.25,114.639999389648,-0.0882443296772935,0.794212432317982,1.7031418199555,1.16484265652913
CFR,5,2020,88.8099975585938,87.0999984741211,83.9100036621094,88.0800018310547,86.7600021362305,-1.92545786677284,-5.5173899686818,-0.821974718620478,-2.3082935240605
CHD,1,2024,98.8300018310547,97.0,97.3899993896484,97.870002746582,98.0699996948242,-1.85166629277515,-1.45704989853984,-0.971364025788214,-0.76899941530881
CHD,2,2023,82.2099990844727,82.7900009155273,83.4599990844727,83.8499984741211,83.7200012207031,0.705512513701207,1.52049630692198,1.99489041225175,1.83676213726609
CHD,3,2022,99.1699981689453,97.5699996948242,96.6800003051758,98.5699996948242,98.9800033569336,-1.61338963765568,-2.51083786401565,-0.605020152464802,-0.191584970777181
CHD,4,2021,83.5299987792969,82.9400024414062,81.6699981689453,82.9599990844727,83.0299987792969,-0.706328680130356,-2.22674564531732,-0.682389205260566,-0.598587342639739
CHD,5,2020,74.5500030517578,75.7200012207031,76.4300003051758,76.4300003051758,76.4599990844727,1.56941397860575,2.52179366392886,2.52179366392886,2.56203347354506
CHRW,1,2024,104.209999084473,100.800003051758,101.069999694824,102.519996643066,102.559997558594,-3.27223497041857,-3.01314597182147,-1.62172771927297,-1.58334280815173
CHRW,2,2022,97.8499984741211,98.7699966430664,96.7099990844727,100.680000305176,98.0899963378906,0.940212757579786,-1.16504793809465,2.89218382747688,0.245271198274956
CHRW,3,2021,99.6399993896484,104.699996948242,104.98999786377,104.809997558594,106.300003051758,5.07827939541245,5.36932808801022,5.18867743939661,6.68406634173616
CHRW,4,2019,75.9100036621094,76.5500030517578,77.0500030517578,77.620002746582,77.3499984741211,0.843102830685084,1.50177754531901,2.25266631797852,1.89697634375226
CHRW,5,2018,88.370002746582,84.6500015258789,84.8399963378906,85.5,85.2699966430664,-4.20957463515184,-3.99457542036564,-3.24771150546672,-3.50798461827082
CINF,1,2024,119.809997558594,118.220001220703,117.870002746582,119.419998168945,119.23999786377,-1.32709821408135,-1.6192261510257,-0.325514896583045,-0.475753030998304
CINF,2,2023,107.569999694824,110.870002746582,104.910003662109,111.01000213623,109.769996643066,3.06777267000103,-2.47280472274929,3.19791991369832,2.04517705167182
CINF,3,2022,131.179992675781,132.270004272461,127.940002441406,132.630004882812,132.539993286133,0.830928234135542,-2.46988139600131,1.10536079279619,1.03674392917016
CINF,4,2021,107.150001525879,106.410003662109,106.300003051758,107.25,107.459999084473,-0.690618621775078,-0.793279012614588,0.0933256861380842,0.289311763116607
CINF,5,2020,83.2200012207031,84.9800033569336,85.370002746582,85.4599990844727,85.6999969482422,2.11487876762089,2.58351537411903,2.69165805204572,2.98004769425808
CL,1,2024,87.0,87.129997253418,88.3300018310547,87.2600021362305,88.7300033569336,0.149422130365514,1.52873773684448,0.298853030149997,1.9885096056708
CL,2,2023,75.6999969482422,76.3600006103516,76.8000030517578,76.4599990844727,77.5,0.871867488397209,1.45311248066192,1.00396587433171,2.37781126066425
CL,3,2022,79.8499984741211,81.5299987792969,82.0999984741211,81.8000030517578,82.5199966430664,2.1039453190726,2.81778339761548,2.44208467739506,3.34376733871904
CL,4,2021,80.4800033569336,81.3300018310547,81.1500015258789,81.879997253418,82.0500030517578,1.05616108184205,0.832502660286718,1.73955496780405,1.95079476806327
CL,5,2020,72.9000015258789,73.4199981689453,72.1600036621094,73.6999969482422,73.3099975585938,0.713301278713688,-1.01508621163308,1.09738738767969,0.562408812254078
CLX,1,2024,142.020004272461,144.520004272461,145.929992675781,144.839996337891,146.0,1.7603153955719,2.75312511314871,1.98563017926681,2.80241910139892
CLX,2,2023,164.619995117188,162.089996337891,162.910003662109,163.770004272461,164.080001831055,-1.53687210201652,-1.03875076284732,-0.51633511720246,-0.3280241174522
CLX,3,2022,147.149993896484,145.240005493164,142.279998779297,145.440002441406,145.190002441406,-1.29798741593127,-3.30954489920871,-1.16207375195744,-1.33196842431187
CLX,4,2021,184.440002441406,182.830001831055,181.710006713867,186.320007324219,183.649993896484,-0.872912919670161,-1.48015381229801,1.01930430379942,-0.428328201292972
CLX,5,2020,226.800003051758,228.550003051758,231.0,230.470001220703,232.270004272461,0.771604927889103,1.85185048136155,1.6181649557154,2.41181708425933
CNI,1,2024,118.349998474121,115.370002746582,117.199996948242,117.309997558594,117.720001220703,-2.5179516400168,-0.971695429409284,-0.878750256810861,-0.532317077769761
CNI,2,2024,129.75,126.949996948242,129.050003051758,129.869995117188,129.330001831055,-2.15799849846474,-0.539496684579567,0.0924817858867141,-0.323698010747591
CNI,3,2023,118.040000915527,117.809997558594,118.379997253418,118.419998168945,119.139999389648,-0.194852046042929,0.288034848571635,0.321922441944011,0.931886195856764
CNI,4,2023,114.949996948242,115.120002746582,114.190002441406,116.900001525879,115.699996948242,0.147895435279174,-0.661152263603981,1.69639376198942,0.652457607578449
CNI,5,2022,116.519996643066,114.870002746582,112.709999084473,116.080001831055,115.180000305176,-1.41606071405786,-3.26982292169481,-0.377613134815669,-1.15001405466462
CSL,1,2024,405.0,402.690002441406,413.079986572266,411.049987792969,413.399993896484,-0.570369767554068,1.99505841290519,1.49382414641209,2.07407256703308
CSL,2,2023,285.700012207031,280.100006103516,271.579986572266,283.760009765625,282.600006103516,-1.96010005748862,-4.94225587380549,-0.679034777219474,-1.08505634268878
CSL,3,2022,314.170013427734,314.070007324219,315.799987792969,315.179992675781,317.760009765625,-0.0318318423912864,0.518819204751993,0.321475381124928,1.14269223173866
CSL,4,2021,207.25,208.699996948242,205.119995117188,209.300003051758,209.779998779297,0.699636645713867,-1.02774662620603,0.989145018942346,1.22074730002267
CSL,5,2020,125.449996948242,126.48999786377,126.059997558594,127.290000915527,126.98999786377,0.829016294003642,0.486250000152392,1.46672300681215,1.22758146910388
CTAS,1,2024,175.744995117188,171.925003051758,173.100006103516,172.705001831055,173.572494506836,-2.17359934653206,-1.50501527051073,-1.72977516890647,-1.23616641765723
CTAS,2,2023,133.225006103516,136.634994506836,136.809997558594,137.065002441406,137.895004272461,2.5595708366269,2.69092984862952,2.8823390219298,3.50534656032697
CTAS,3,2023,122.5,123.362503051758,122.165000915527,123.512496948242,122.970001220703,0.704084123884079,-0.27346864038612,0.82652812101388,0.383674465879998
